group_key,count,sample_actor_labels,source_folder_path,asset_path,actor_class_path,assembly_signature,render_part_count,total_render_part_count,source_actor_count,unsupported_component_count,unsupported_component_types,risk_flags,suggested_object_type_rid,suggested_object_type_name,hierarchy_path,classification_status,action,notes
assembly_signature:0027c38e25298ebf9daeb26a3d6fda9e,1,Cylinder32239022,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32239022.Cylinder32239022,/Script/Engine.StaticMeshActor,0027c38e25298ebf9daeb26a3d6fda9e,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:002b2678de6c9a68a6c356493bd3eb97,1,Cylinder32239168,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32239168.Cylinder32239168,/Script/Engine.StaticMeshActor,002b2678de6c9a68a6c356493bd3eb97,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:003052b32196a7795cf4b12668fa840e,1,Cylinder32241522,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32241522.Cylinder32241522,/Script/Engine.StaticMeshActor,003052b32196a7795cf4b12668fa840e,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:003e8cd7a449ae6892db5502e6dd506a,1,Cylinder32237686,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32237686.Cylinder32237686,/Script/Engine.StaticMeshActor,003e8cd7a449ae6892db5502e6dd506a,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:004331e9fda3e37b0a27292fffb18d58,1,Cylinder32240885,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32240885.Cylinder32240885,/Script/Engine.StaticMeshActor,004331e9fda3e37b0a27292fffb18d58,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:0051d8099bdb4d919eda576881c642ff,1,Cylinder32241165,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32241165.Cylinder32241165,/Script/Engine.StaticMeshActor,0051d8099bdb4d919eda576881c642ff,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:0061ee5f8818509239ef84c0770cd42c,1,Cylinder32237434,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32237434.Cylinder32237434,/Script/Engine.StaticMeshActor,0061ee5f8818509239ef84c0770cd42c,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:006820f0bf44f9c8915228a322064e96,1,Cylinder32238761,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32238761.Cylinder32238761,/Script/Engine.StaticMeshActor,006820f0bf44f9c8915228a322064e96,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:006dbb6553a7096aeb9af246c399b246,1,Cylinder32237856,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32237856.Cylinder32237856,/Script/Engine.StaticMeshActor,006dbb6553a7096aeb9af246c399b246,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:0071e9f400b56aa2dc9831fff09bd53c,1,Cylinder32238467,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32238467.Cylinder32238467,/Script/Engine.StaticMeshActor,0071e9f400b56aa2dc9831fff09bd53c,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:0078c6aef65b6f789de7f3452efb9459,1,Cylinder32240803,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32240803.Cylinder32240803,/Script/Engine.StaticMeshActor,0078c6aef65b6f789de7f3452efb9459,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:00950f3c7adb952d9043268bb6ec21f2,1,Cylinder32240050,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32240050.Cylinder32240050,/Script/Engine.StaticMeshActor,00950f3c7adb952d9043268bb6ec21f2,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:009ae46b3681e9a1b4a5434aa608b418,1,Cylinder32237820,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32237820.Cylinder32237820,/Script/Engine.StaticMeshActor,009ae46b3681e9a1b4a5434aa608b418,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:009d05cf7f971e0ce4b1c09f148fd54c,1,Cylinder32238563,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32238563.Cylinder32238563,/Script/Engine.StaticMeshActor,009d05cf7f971e0ce4b1c09f148fd54c,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:009f2a0aef48924c6b65ddd7cfaddca0,1,Cylinder32239241,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32239241.Cylinder32239241,/Script/Engine.StaticMeshActor,009f2a0aef48924c6b65ddd7cfaddca0,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:00b0624decf7aacc129af0beb8bca21a,1,Cylinder32238749,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32238749.Cylinder32238749,/Script/Engine.StaticMeshActor,00b0624decf7aacc129af0beb8bca21a,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:00bb62f8cc630eeabf048b9f10945bdb,1,Cylinder32239668,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32239668.Cylinder32239668,/Script/Engine.StaticMeshActor,00bb62f8cc630eeabf048b9f10945bdb,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:00d6641972389401ba9a42d414572d42,1,Cylinder32239568,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32239568.Cylinder32239568,/Script/Engine.StaticMeshActor,00d6641972389401ba9a42d414572d42,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:00d72dd613552f8896ce140a2681be06,1,Cylinder32241461,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32241461.Cylinder32241461,/Script/Engine.StaticMeshActor,00d72dd613552f8896ce140a2681be06,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:00e2bef67d0bea91074bd6b015a1fbef,1,Cylinder32238887,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32238887.Cylinder32238887,/Script/Engine.StaticMeshActor,00e2bef67d0bea91074bd6b015a1fbef,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:00ef7108a54d63e6a761b578a43c490b,1,Cylinder32238291,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32238291.Cylinder32238291,/Script/Engine.StaticMeshActor,00ef7108a54d63e6a761b578a43c490b,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:010040795df111a39d0c57f154ad95a0,1,Cylinder32238145,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32238145.Cylinder32238145,/Script/Engine.StaticMeshActor,010040795df111a39d0c57f154ad95a0,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:0104c185462875784f01df777770d2dd,1,Cylinder32237707,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32237707.Cylinder32237707,/Script/Engine.StaticMeshActor,0104c185462875784f01df777770d2dd,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:010675a5526dd91e3569ad451761ecba,1,Cylinder32240463,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32240463.Cylinder32240463,/Script/Engine.StaticMeshActor,010675a5526dd91e3569ad451761ecba,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:0113191d80fa671016df702f7585ed64,1,Cylinder32241208,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32241208.Cylinder32241208,/Script/Engine.StaticMeshActor,0113191d80fa671016df702f7585ed64,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:011d4159804d5ffb29ed798c0dd813ec,1,Cylinder32241454,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32241454.Cylinder32241454,/Script/Engine.StaticMeshActor,011d4159804d5ffb29ed798c0dd813ec,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:012fafdc660b15ea2e95476e7b3fd991,1,Cylinder32240929,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32240929.Cylinder32240929,/Script/Engine.StaticMeshActor,012fafdc660b15ea2e95476e7b3fd991,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:0130e16f262443b90719931ee5163be1,1,Cylinder32241591,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32241591.Cylinder32241591,/Script/Engine.StaticMeshActor,0130e16f262443b90719931ee5163be1,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:0135c5bb27b27e89170d6e83f8a1ff67,1,Cylinder32238107,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32238107.Cylinder32238107,/Script/Engine.StaticMeshActor,0135c5bb27b27e89170d6e83f8a1ff67,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:0139dad4bac66a3217bdbe9754b6f585,1,Cylinder32241065,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32241065.Cylinder32241065,/Script/Engine.StaticMeshActor,0139dad4bac66a3217bdbe9754b6f585,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:0141619747b5d1ff3e4013857ecbf5e2,1,Cylinder32237886,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32237886.Cylinder32237886,/Script/Engine.StaticMeshActor,0141619747b5d1ff3e4013857ecbf5e2,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:0144ec204ed648859cb97c589f1fa482,1,Cylinder32239883,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32239883.Cylinder32239883,/Script/Engine.StaticMeshActor,0144ec204ed648859cb97c589f1fa482,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:01466fa8f6ccd4622e6c5016f95f56cd,1,Cylinder32239058,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32239058.Cylinder32239058,/Script/Engine.StaticMeshActor,01466fa8f6ccd4622e6c5016f95f56cd,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:014b838f39d7b012f2e694e2f6781279,1,Cylinder32240354,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32240354.Cylinder32240354,/Script/Engine.StaticMeshActor,014b838f39d7b012f2e694e2f6781279,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:014fd73728796fc16f5c8abf2174e31d,1,Cylinder32238232,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32238232.Cylinder32238232,/Script/Engine.StaticMeshActor,014fd73728796fc16f5c8abf2174e31d,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:0151a1234a95795cb2b4c8fe454ac388,1,Cylinder32237447,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32237447.Cylinder32237447,/Script/Engine.StaticMeshActor,0151a1234a95795cb2b4c8fe454ac388,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:0179066b8e878d71f684dcbf59cdd134,1,Cylinder32238311,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32238311.Cylinder32238311,/Script/Engine.StaticMeshActor,0179066b8e878d71f684dcbf59cdd134,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:019f023dc76eedf404f3f74e7db9f1f3,1,Cylinder32239889,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32239889.Cylinder32239889,/Script/Engine.StaticMeshActor,019f023dc76eedf404f3f74e7db9f1f3,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:01a11b4ece5e2a73b54ce914765e1b1e,1,Cylinder32239209,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32239209.Cylinder32239209,/Script/Engine.StaticMeshActor,01a11b4ece5e2a73b54ce914765e1b1e,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:01bdc5821da063fddd96a5a42f193267,1,Cylinder32237519,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32237519.Cylinder32237519,/Script/Engine.StaticMeshActor,01bdc5821da063fddd96a5a42f193267,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:01d1df8d85394af70ca1b195ef691895,1,Cylinder32237703,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32237703.Cylinder32237703,/Script/Engine.StaticMeshActor,01d1df8d85394af70ca1b195ef691895,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:01e4cb252b7e7649019daeaf8d79afb6,1,Cylinder32241425,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32241425.Cylinder32241425,/Script/Engine.StaticMeshActor,01e4cb252b7e7649019daeaf8d79afb6,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:01e559232ea487de40b234a184a6970b,1,Cylinder32241436,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32241436.Cylinder32241436,/Script/Engine.StaticMeshActor,01e559232ea487de40b234a184a6970b,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:01f79ab0699af7bf0960d812b512f89e,1,Cylinder32241040,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32241040.Cylinder32241040,/Script/Engine.StaticMeshActor,01f79ab0699af7bf0960d812b512f89e,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:01fe8c1234a6f1b16bdbb9a70e5418d7,1,Cylinder32239249,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32239249.Cylinder32239249,/Script/Engine.StaticMeshActor,01fe8c1234a6f1b16bdbb9a70e5418d7,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:020472879581045a38655ca561adf6aa,1,Cylinder32237821,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32237821.Cylinder32237821,/Script/Engine.StaticMeshActor,020472879581045a38655ca561adf6aa,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:02156d0f62e04b8137a3d8ae31c4c4ff,1,Cylinder32239486,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32239486.Cylinder32239486,/Script/Engine.StaticMeshActor,02156d0f62e04b8137a3d8ae31c4c4ff,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:022962ef736440b5d2c2b40bcf97942c,1,Cylinder32240627,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32240627.Cylinder32240627,/Script/Engine.StaticMeshActor,022962ef736440b5d2c2b40bcf97942c,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:022e6561f694fc4623647ee259f7b0ee,1,Cylinder32237828,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32237828.Cylinder32237828,/Script/Engine.StaticMeshActor,022e6561f694fc4623647ee259f7b0ee,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:023f7421d6a621b93fd46b0ecf0568ad,1,Cylinder32240385,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32240385.Cylinder32240385,/Script/Engine.StaticMeshActor,023f7421d6a621b93fd46b0ecf0568ad,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:024c496100ebf487cd53e072547a4fc8,1,Cylinder32238568,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32238568.Cylinder32238568,/Script/Engine.StaticMeshActor,024c496100ebf487cd53e072547a4fc8,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:0255449f660c885883989e9c7407da96,1,Cylinder32241060,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32241060.Cylinder32241060,/Script/Engine.StaticMeshActor,0255449f660c885883989e9c7407da96,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:02726b296349c2a0091c9599d9ba6587,1,Cylinder32240856,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32240856.Cylinder32240856,/Script/Engine.StaticMeshActor,02726b296349c2a0091c9599d9ba6587,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:02749e1036f3d9fa733334c467e6679b,1,Cylinder32237984,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32237984.Cylinder32237984,/Script/Engine.StaticMeshActor,02749e1036f3d9fa733334c467e6679b,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:027dadab5daaae839bd57aa76e1a1384,1,Cylinder32240782,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32240782.Cylinder32240782,/Script/Engine.StaticMeshActor,027dadab5daaae839bd57aa76e1a1384,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:027e23ab3711fddf428ee79f1342b636,1,Cylinder32237705,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32237705.Cylinder32237705,/Script/Engine.StaticMeshActor,027e23ab3711fddf428ee79f1342b636,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:02943950aa8ad70ba247e1ff46ba23c8,1,Cylinder32239825,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32239825.Cylinder32239825,/Script/Engine.StaticMeshActor,02943950aa8ad70ba247e1ff46ba23c8,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:029eb6a238223bda2489b5d4a38247e5,1,Cylinder32240762,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32240762.Cylinder32240762,/Script/Engine.StaticMeshActor,029eb6a238223bda2489b5d4a38247e5,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:02acbdbeeff4f4f22cf5439a00814756,1,Cylinder32240876,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32240876.Cylinder32240876,/Script/Engine.StaticMeshActor,02acbdbeeff4f4f22cf5439a00814756,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:02bb962f4ba72ae5d8dca41342c53bf9,1,Cylinder32239264,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32239264.Cylinder32239264,/Script/Engine.StaticMeshActor,02bb962f4ba72ae5d8dca41342c53bf9,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:02c50b0eee298302de811bba73808752,1,Cylinder32240315,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32240315.Cylinder32240315,/Script/Engine.StaticMeshActor,02c50b0eee298302de811bba73808752,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:02c7a180856e4e879af8ca10167cc8a6,1,Cylinder32241130,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32241130.Cylinder32241130,/Script/Engine.StaticMeshActor,02c7a180856e4e879af8ca10167cc8a6,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:02cad5112073e49caab2ab61ca773533,1,Cylinder32239765,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32239765.Cylinder32239765,/Script/Engine.StaticMeshActor,02cad5112073e49caab2ab61ca773533,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:02e0e014cd741ed191c1570bd023f26a,1,Cylinder32240489,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32240489.Cylinder32240489,/Script/Engine.StaticMeshActor,02e0e014cd741ed191c1570bd023f26a,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:02e396220003be4adf725603baf9a173,1,Cylinder32239816,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32239816.Cylinder32239816,/Script/Engine.StaticMeshActor,02e396220003be4adf725603baf9a173,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:02f9044f04b99cc7e6f5e3972469f6b0,1,Cylinder32240985,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32240985.Cylinder32240985,/Script/Engine.StaticMeshActor,02f9044f04b99cc7e6f5e3972469f6b0,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:030551198b009cf686eb2b0a35937b3f,1,Cylinder32240578,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32240578.Cylinder32240578,/Script/Engine.StaticMeshActor,030551198b009cf686eb2b0a35937b3f,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
assembly_signature:03187f927f8597424252a121c9284fdb,1,Cylinder32241460,ToMigrateAuditRound5Support,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32241460.Cylinder32241460,/Script/Engine.StaticMeshActor,03187f927f8597424252a121c9284fdb,1,1,1,0,,,zhhz.support,支撑,航空展馆/支撑,confirmed,create_experimental,round5 explicit support + all Cone/Cylinder
