group_key,count,sample_actor_labels,source_folder_path,asset_path,actor_class_path,assembly_signature,render_part_count,total_render_part_count,source_actor_count,unsupported_component_count,unsupported_component_types,risk_flags,suggested_object_type_rid,suggested_object_type_name,hierarchy_path,classification_status,action,notes
assembly_signature:7cf00c310980371ffe2abe02774d2420,1,Group2136670278,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Rectangle2133400586.Rectangle2133400586,/Script/Engine.Actor,7cf00c310980371ffe2abe02774d2420,5,5,6,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:3380F185498724CF3D9601ADEAC47D82
assembly_signature:7d2edd180ecd87a9c8330397016480a7,1,Group2136669726,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/AVIC_0706/Geometries/obj_2056.obj_2056,/Script/Engine.Actor,7d2edd180ecd87a9c8330397016480a7,7,7,8,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:6103C68A437EA05600742094ECB34B68
assembly_signature:7f17db0f513886d6a2affd99dbd841d2,1,Group2136669690,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Obj3d66-16049182-278-660.Obj3d66-16049182-278-660,/Script/Engine.Actor,7f17db0f513886d6a2affd99dbd841d2,130,130,134,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:0A41261A4D2E277DF67F9A8E725E9276
assembly_signature:7fe4d170f0912b90fb0a9a25e46c8549,1,Group2136669710,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32237303.Cylinder32237303,/Script/Engine.Actor,7fe4d170f0912b90fb0a9a25e46c8549,15,15,16,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:6E742F8148AE161B9B388397442F9CA5
assembly_signature:8034fc81f6b811ed59199854045aa2d0,1,3d66Group250,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/3d66-Editable_Poly-22561678-156.3d66-Editable_Poly-22561678-156,/Script/Engine.Actor,8034fc81f6b811ed59199854045aa2d0,6,6,7,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:D867DF5B49CF5B3903AB0FA7B393C6B3
assembly_signature:804ec1df70754faaafa8b32090a2396d,1,GW003,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Plane1232.Plane1232,/Script/Engine.Actor,804ec1df70754faaafa8b32090a2396d,2,2,3,0,,composite_assembly,zhhz.decorative_wall,装饰墙,建筑附属设施,confirmed,create_experimental,round4 reviewed group=actor:611D43DB4E1CD2BD6D66DB8D2F6CBB25
assembly_signature:80f983a4423fab93046d8921372b1176,1,Group0083683368,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Rectangle005.Rectangle005,/Script/Engine.Actor,80f983a4423fab93046d8921372b1176,44,44,51,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:250D456E48C82A00F5FA729CE7B1E7A4
assembly_signature:82218817c8a62938f9a326313a64c813,1,Group2136670007,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Rectangle2133400434.Rectangle2133400434,/Script/Engine.Actor,82218817c8a62938f9a326313a64c813,3,3,4,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:E291C70049F6F58D3A8C058C8E15DB68
assembly_signature:8224c8799ed206c2dc8b0eecf1dc7e8b,1,层板架004-03,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/AVIC_0706/Geometries/Obj3d66-9084560-33-190.Obj3d66-9084560-33-190,/Script/Engine.Actor,8224c8799ed206c2dc8b0eecf1dc7e8b,25,25,26,0,,composite_assembly,zhhz.exhibit_fixture,展陈装置,展陈装置,confirmed,create_experimental,round4 reviewed group=actor:8A510B264622055D2B72E9A8FA50D274
assembly_signature:82cbd68b44c28e6abefd3624c9478f19,1,Group2136670527,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Rectangle2133400809.Rectangle2133400809,/Script/Engine.Actor,82cbd68b44c28e6abefd3624c9478f19,3,3,4,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:70BE49704AE25EB7D9C906A47C8ECA5B
assembly_signature:834bac76cc129f6d4b095e089714e753,1,Group2136670059,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Obj3d66-15586797-35-444.Obj3d66-15586797-35-444,/Script/Engine.Actor,834bac76cc129f6d4b095e089714e753,6,6,7,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:C6D6BE46471142A7CE00E2A25EC3BE6E
assembly_signature:8410ac5423dbcb9bbebec695003bee0c,1,Group-8261284-30-104,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Obj3d66-8261284-160-202.Obj3d66-8261284-160-202,/Script/Engine.Actor,8410ac5423dbcb9bbebec695003bee0c,3,3,4,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:4D38F40648EAAA02AEA08DACFB3BCB65
assembly_signature:849299ba7aa633b45db9445070a68e94,1,Group2136670449,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Star2474.Star2474,/Script/Engine.Actor,849299ba7aa633b45db9445070a68e94,67,67,69,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:08E2B8AE435E6B92D523C99F266EEACF
assembly_signature:849d9b5199d79261fdc906a19e73558e,1,Group2136669725,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/AVIC_0706/Geometries/obj_2057.obj_2057,/Script/Engine.Actor,849d9b5199d79261fdc906a19e73558e,7,7,8,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:EBACBDB44E6CB4F57E6569BF0E09DE99
assembly_signature:851159255a6bcb09a680ddc7af644167,1,3d66Group187,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/3d66-Editable_mesh-23797109-351.3d66-Editable_mesh-23797109-351,/Script/Engine.Actor,851159255a6bcb09a680ddc7af644167,2,2,3,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:B29C45334D2DC6F45E87F5905769D98C
assembly_signature:856c596869d9c38d019c141c15a3597f,1,Group2136670127,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Shape1622260052.Shape1622260052,/Script/Engine.Actor,856c596869d9c38d019c141c15a3597f,2,2,3,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:78EF2000444E870B7B1AFABE593EEF11
assembly_signature:857edd7a144b47915b8c7a67c66d051d,1,Group2136670450,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Star2581.Star2581,/Script/Engine.Actor,857edd7a144b47915b8c7a67c66d051d,2,2,3,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:EEF244014884BB8BA7F895956F1DD4F0
assembly_signature:85836514615e43ad8e39b53d5c4672e6,1,Group2136670288,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Rectangle2133400617.Rectangle2133400617,/Script/Engine.Actor,85836514615e43ad8e39b53d5c4672e6,5,5,6,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:76A0F7844C6763942F09388709028B36
assembly_signature:85b6e001cfaf6e9ffdad25dda7e67867,1,Group-16049182-80-038,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/AVIC_0706/Geometries/Obj3d66-16049182-873-981.Obj3d66-16049182-873-981,/Script/Engine.Actor,85b6e001cfaf6e9ffdad25dda7e67867,31,31,41,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:5E5C353F4DF00E17074C5B9CB3F73F54
assembly_signature:883d4399ae740b4ec4f7b96c58e5065f,1,JDZ26A000000-00MX1_017-15,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/EaEe394.EaEe394,/Script/Engine.Actor,883d4399ae740b4ec4f7b96c58e5065f,305,305,306,0,,composite_assembly,zhhz.aircraft_model_equipment,航模设备,航模设备,confirmed,create_experimental,round4 reviewed group=actor:7A09902743EC2B99D8926E8E225734F3
assembly_signature:89c6adf71a4b4b3eb1814fd193b37ed8,1,Group2136669321,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Obj3d66-16049182-114-352.Obj3d66-16049182-114-352,/Script/Engine.Actor,89c6adf71a4b4b3eb1814fd193b37ed8,130,130,134,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:05D77CA645E9B13EED6FE6AA737586EB
assembly_signature:89fa492a02e52c0188137699a1637bba,1,组2142381009,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Rectangle2133400428.Rectangle2133400428,/Script/Engine.Actor,89fa492a02e52c0188137699a1637bba,11,11,12,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:D276E9BA40DBA3C7AB3EB8990A10466F
assembly_signature:8a5ab83f8b0f072ac7878646b88258c2,1,Group2136670060,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Obj3d66-15586797-59-003.Obj3d66-15586797-59-003,/Script/Engine.Actor,8a5ab83f8b0f072ac7878646b88258c2,6,6,7,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:045DD11B4379CCBE8EB53F995087233D
assembly_signature:8ba37a9588de4f0eb020e4179572e1f9,1,Group2136669615,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Rectangle2133396130.Rectangle2133396130,/Script/Engine.Actor,8ba37a9588de4f0eb020e4179572e1f9,3,3,4,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:C321CFE4438CB17C2615679A0088523D
assembly_signature:8cb793cca4e822986d64ab1b0655fde4,1,Group2136670268,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/AVIC_0706/Geometries/obj_771.obj_771,/Script/Engine.Actor,8cb793cca4e822986d64ab1b0655fde4,7,7,8,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:FE786085415C0D541CD5E395557B7B9F
assembly_signature:8e9f8785f7cf7faa0bca50cb94f9f891,1,3d66Group089,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/3d66-Editable_mesh-23797109-156.3d66-Editable_mesh-23797109-156,/Script/Engine.Actor,8e9f8785f7cf7faa0bca50cb94f9f891,2,2,3,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:852E74144E7EBE24AD800C8198DFEB0E
assembly_signature:8eac858165c7c334bc23f3f3a4cc20c8,1,Ax´iO»±EO»_17-05,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/NONE_SAFE_2.NONE_SAFE_2,/Script/Engine.Actor,8eac858165c7c334bc23f3f3a4cc20c8,3,3,4,0,,composite_assembly,zhhz.aircraft_model_equipment,航模设备,航模设备,confirmed,create_experimental,round4 reviewed group=actor:667155F048CF687716DBD6A39C5C8B33
assembly_signature:8f65293f2b1fb84479d8faeb6d876242,1,Group2112605297,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/AVIC_0706/Geometries/obj_773.obj_773,/Script/Engine.Actor,8f65293f2b1fb84479d8faeb6d876242,7,7,8,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:23671870445361E887A073B3940AA044
assembly_signature:90d64e1cd73ca6b10117a26787d9e672,1,1_4-029,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Obj3d66-10647471-23-328.Obj3d66-10647471-23-328,/Script/Engine.Actor,90d64e1cd73ca6b10117a26787d9e672,43,43,50,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:1534E3604B384FF7C09C34A8FE758E40
assembly_signature:924744d8f891f08e04b64e687a49273d,1,132-01,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Obj3d66-15586797-58-498.Obj3d66-15586797-58-498,/Script/Engine.Actor,924744d8f891f08e04b64e687a49273d,24,24,29,0,,composite_assembly,zhhz.device_screen,装置屏幕,显示与媒体设备,confirmed,create_experimental,round4 reviewed group=actor:D54FC07342A3A0BD91673B8E18D38F0C
assembly_signature:93bd17ea24ba47f3f7bbc2874899e904,1,Group2136670266,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/AVIC_0706/Geometries/obj_775.obj_775,/Script/Engine.Actor,93bd17ea24ba47f3f7bbc2874899e904,7,7,8,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:C87A215B47A48F77A9CFA195A2A75B9E
assembly_signature:9616fa8e4d75030144e998219e303a9a,1,3d66Group010,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/3d66diban-047.3d66diban-047,/Script/Engine.Actor,9616fa8e4d75030144e998219e303a9a,3,3,5,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:CF3591354055A41CB00F2ABEB5BC1258
assembly_signature:98587b3dc3ea9c62f19aebedc1d805c1,1,Group-16049182-80-033,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/AVIC_0706/Geometries/Obj3d66-16049182-874-716.Obj3d66-16049182-874-716,/Script/Engine.Actor,98587b3dc3ea9c62f19aebedc1d805c1,31,31,41,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:13566AFB4366B77036A28B824EDF8E82
assembly_signature:98cfc2e217c0e9e9a0aa91cbefd30216,1,Group2136669889,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Cylinder32237383.Cylinder32237383,/Script/Engine.Actor,98cfc2e217c0e9e9a0aa91cbefd30216,14,14,15,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:AFE8567D4C812B57306F659B0EBBE9A5
assembly_signature:9a50ceea5eb225c74ea6db527111fea5,1,3d66Group107,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/3d66diban-089.3d66diban-089,/Script/Engine.Actor,9a50ceea5eb225c74ea6db527111fea5,3,3,5,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:55EBE4074F82F08FECDF66BF39284A42
assembly_signature:9a70288520224286a85e22905cc5051f,1,Group2136669697,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Obj3d66-15645877-70-725.Obj3d66-15645877-70-725,/Script/Engine.Actor,9a70288520224286a85e22905cc5051f,1,1,2,0,,,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:AADC18F443E381657C95778477BAECD3
assembly_signature:9b2a023875c98ff5ef5b763f1675146e,1,组2142378681,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Box2131642612_2.Box2131642612_2,/Script/Engine.Actor,9b2a023875c98ff5ef5b763f1675146e,2,2,3,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:94FBD1FF4783376C533B72892A7D78B6
assembly_signature:9bbef8ba5da9dd4fcdf65fb89812dfec,1,3d66Group095,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/3d66-Editable_mesh-23797109-167.3d66-Editable_mesh-23797109-167,/Script/Engine.Actor,9bbef8ba5da9dd4fcdf65fb89812dfec,2,2,3,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:1C1E90544E8B539C67F826B5BDA8B372
assembly_signature:9d73156db74d4c4eed2c6a64e5eae749,1,Group2136670058,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Obj3d66-15586797-53-541.Obj3d66-15586797-53-541,/Script/Engine.Actor,9d73156db74d4c4eed2c6a64e5eae749,3,3,4,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:BE0A17EC45E38C7048B259A80553B313
assembly_signature:9d900405940eabad8b8b0e38a0e40d8f,1,Group-16049182-80-044,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/AVIC_0706/Geometries/Obj3d66-16049182-879-441.Obj3d66-16049182-879-441,/Script/Engine.Actor,9d900405940eabad8b8b0e38a0e40d8f,31,31,41,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:C85CA6A84F4F62E3499B019ADA75AF48
assembly_signature:9da94e632cb8167dddf8bcea5d18d6cd,1,GW005,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Object10129346.Object10129346,/Script/Engine.Actor,9da94e632cb8167dddf8bcea5d18d6cd,2,2,3,0,,composite_assembly,zhhz.decorative_wall,装饰墙,建筑附属设施,confirmed,create_experimental,round4 reviewed group=actor:D3CBF2A944E196EA4D026CB9F269FCE8
assembly_signature:9dca54c0fed6cfa5e7bc14bde441cdd4,1,人物与装备展示模型-01,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Object4642.Object4642,/Script/Engine.Actor,9dca54c0fed6cfa5e7bc14bde441cdd4,88,88,90,0,,composite_assembly,zhhz.exhibit_fixture,展陈装置,展陈装置,confirmed,create_experimental,round4 reviewed group=actor:93F060A3428E35442DB127965293B3FC
assembly_signature:9dddb859e6b80ce09698e889b89b1d5f,1,3d66Group094,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/3d66diban-106.3d66diban-106,/Script/Engine.Actor,9dddb859e6b80ce09698e889b89b1d5f,3,3,4,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:6BFAC23F4D2F8421A0842190393D9CEC
assembly_signature:9e479c1fff1a806449dfa625d8d8bb8f,1,Group2136670319,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Rectangle2133400666.Rectangle2133400666,/Script/Engine.Actor,9e479c1fff1a806449dfa625d8d8bb8f,5,5,6,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:5FC3995644717AF349FACBB94078F6B3
assembly_signature:9f9c6f36e01a03ea45427b8493baf5ac,1,3d66Group188,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/3d66-Editable_mesh-23797109-354.3d66-Editable_mesh-23797109-354,/Script/Engine.Actor,9f9c6f36e01a03ea45427b8493baf5ac,2,2,3,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:1E4F09684FD6D1D197752DA06EA34978
assembly_signature:a0535da2ab23a53dfe6726cfc6c5212e,1,Group2136668722,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Archmodels70_020_04.Archmodels70_020_04,/Script/Engine.Actor,a0535da2ab23a53dfe6726cfc6c5212e,7,7,8,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:4F1741A54E997C74FDA3D1AAA0C37F89
assembly_signature:a18910ab3f16c958918b2007a7d88f0f,3,Group2136670262 | Group2136670265 | Group2136670263,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/AVIC_0706/Geometries/Rectangle2133396354_2.Rectangle2133396354_2,/Script/Engine.Actor,a18910ab3f16c958918b2007a7d88f0f,3,9,12,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:0F0F587E44FD31523590DEA171619EA5
assembly_signature:a201365988308b7ff5fd6077563c7c31,1,Group-16221954-2-550,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Obj3d66-16221954-11-7.Obj3d66-16221954-11-7,/Script/Engine.Actor,a201365988308b7ff5fd6077563c7c31,3,3,4,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:9C6FABFD4EBD70BD4BA66AB588D9352C
assembly_signature:a213ccec75488f52eae70e428bf565cc,1,3d66Group012,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/3d66diban-057.3d66diban-057,/Script/Engine.Actor,a213ccec75488f52eae70e428bf565cc,3,3,4,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:DBBB1C9C40193781713EFC82BE717015
assembly_signature:a35e35feb9beb9520e7218bae610dda3,1,通航综合004,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Text228422308.Text228422308,/Script/Engine.Actor,a35e35feb9beb9520e7218bae610dda3,38,38,41,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:3B2A9AA0495A72597A6988A9B54926BD
assembly_signature:a4d86474544cc79ec6878ad9808dbfe6,1,航电/传感器/对抗设备-07,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/EaEe253.EaEe253,/Script/Engine.Actor,a4d86474544cc79ec6878ad9808dbfe6,169,169,171,0,,composite_assembly,zhhz.aircraft_model_equipment,航模设备,航模设备,confirmed,create_experimental,round4 reviewed group=actor:4B7AAA6645DB90C34DF7A9A08CC7A7CE
assembly_signature:a556ade7b5f6290eb78f3b886cd6f1fd,1,132-007,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Obj3d66-15586797-55-341.Obj3d66-15586797-55-341,/Script/Engine.Actor,a556ade7b5f6290eb78f3b886cd6f1fd,24,24,29,0,,composite_assembly,zhhz.device_screen,装置屏幕,显示与媒体设备,confirmed,create_experimental,round4 reviewed group=actor:6046861D46103A5929A0B1B991C4E6B9
assembly_signature:a5822694e4cad05e38359a09a2186c4f,1,Group2136670049,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Box2131643341.Box2131643341,/Script/Engine.Actor,a5822694e4cad05e38359a09a2186c4f,3,3,4,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:2DA2C299494D2F53864CC0B7C1A13371
assembly_signature:a6b24e99ad69914318889af7b92e50a1,1,Group-402577-651,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/AVIC_0706/Geometries/Obj3d66-402577-10-240.Obj3d66-402577-10-240,/Script/Engine.Actor,a6b24e99ad69914318889af7b92e50a1,118,118,119,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:023C8104486DD2615E6ACAB5B01D9187
assembly_signature:a739acdf2654e16990bacae684de1846,1,3d66Group007,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/3d66diban-095.3d66diban-095,/Script/Engine.Actor,a739acdf2654e16990bacae684de1846,3,3,4,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:BEFD6AC64C9D5FAC02D552873267DB99
assembly_signature:a79d4b02c0a2d0b48c9a81aa48397aef,1,Group2136670050,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Obj3d66-15586797-35-441.Obj3d66-15586797-35-441,/Script/Engine.Actor,a79d4b02c0a2d0b48c9a81aa48397aef,6,6,7,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:EA848C094E5086DF96B7D1933AF273DB
assembly_signature:a7e10ff4f21a2ccb2f7bd741166a140e,3,Group2136669739 | Group2136669737 | Group2136669738,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/AVIC_0706/Geometries/Rectangle2133396370_2.Rectangle2133396370_2,/Script/Engine.Actor,a7e10ff4f21a2ccb2f7bd741166a140e,3,9,12,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:0658FE7E4841C160EBF3C5A6BC1C3064
assembly_signature:a890640f24f732e6a58d59158fa6860e,1,Group2136670207,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Rectangle2133400511.Rectangle2133400511,/Script/Engine.Actor,a890640f24f732e6a58d59158fa6860e,15,15,16,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:8BC79173418743D1736A608A2D623E7A
assembly_signature:a95158df359b40526ee06666af463aff,1,3d66Group189,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/3d66-Editable_mesh-23797109-356.3d66-Editable_mesh-23797109-356,/Script/Engine.Actor,a95158df359b40526ee06666af463aff,2,2,3,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:9F8DF15B411A950647B398A2526BE99C
assembly_signature:a9fe43d03376a728922cab7f54fb4e54,1,Group2136670010,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Rectangle2133400443.Rectangle2133400443,/Script/Engine.Actor,a9fe43d03376a728922cab7f54fb4e54,5,5,6,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:1BBBA1B94A01002A8B4145B4AAD987FC
assembly_signature:aa662077b38ed9a6dc2aaa5774a08f3e,1,Group2136669687,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/0713/Geometries/Obj3d66-15645877-68-525.Obj3d66-15645877-68-525,/Script/Engine.Actor,aa662077b38ed9a6dc2aaa5774a08f3e,3,3,4,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:31C97FBE4CBC6CABBC4275834DF3AAFB
assembly_signature:aa75500de200590d4c51d0d05a1f129d,1,Group2136670261,ToMigrateAuditRound4,/Game/AVIC_Show/Art/A03_ParkLevel/AVIC_0706/Geometries/Rectangle2133396355_2.Rectangle2133396355_2,/Script/Engine.Actor,aa75500de200590d4c51d0d05a1f129d,3,3,4,0,,composite_assembly,zhhz.exhibit,展品,展品,confirmed,create_experimental,round4 reviewed group=actor:169F2D404A1C3D97595A4E8EF6C96A87
